Plot,TreeID,Species,Year,DBH,GapYears,PrevDBH,GrowthRate,GrowthType,DBH_cm,Group,Carbon,CO2e,PrevCarbon,CarbonGrowthRate,CarbonGrowth
Upper,55,sugar maple,2017,19.8,1.0,19.6,0.010204081632653,normal,50.292,hardwood,614.4814108138395,2255.1467776867908,600.2992154145862,0.0236252106201047,14.18219539925326
Upper,55,sugar maple,2018,20.15,1.0,19.8,0.0176767676767675,normal,51.181,hardwood,639.7516692298743,2347.8886260736385,614.4814108138395,0.0411245287022858,25.270258416034835
Upper,55,sugar maple,2021,21.4,3.0,20.15,0.0206782464846981,annualized,54.355999999999995,hardwood,734.7345970748848,2696.4759712648274,639.7516692298743,0.0494894776694368,31.66097594833684
Upper,55,sugar maple,2022,20.4,1.0,21.4,-0.0467289719626168,normal,51.815999999999995,hardwood,658.1550177601063,2415.42891517959,734.7345970748848,-0.1042275396036284,-76.57957931477858
Upper,55,sugar maple,2023,20.9,1.0,20.4,0.0245098039215686,normal,53.086,hardwood,695.8494201422396,2553.7673719220193,658.1550177601063,0.05727283294203,37.694402382133376
Upper,55,sugar maple,2024,20.66,1.0,20.9,-0.0114832535885166,normal,52.4764,hardwood,677.6080255939571,2486.8214539298224,695.8494201422396,-0.0262145717453551,-18.24139454828253
Upper,55,sugar maple,2025,21.4,1.0,20.66,0.0358180058083251,normal,54.355999999999995,hardwood,734.7345970748848,2696.4759712648274,677.6080255939571,0.084306220297278,57.12657148092774
Upper,56,norway maple,2015,2.1,,,,initial,5.3340000000000005,hardwood,3.5260071571740457,12.940446266828747,,,
Upper,56,norway maple,2016,2.2,1.0,2.1,0.0476190476190476,normal,5.588000000000001,hardwood,3.9241985910482433,14.401808829147052,3.5260071571740457,0.1129298427724497,0.39819143387419764
Upper,56,norway maple,2017,2.2,1.0,2.2,0.0,normal,5.588000000000001,hardwood,3.9241985910482433,14.401808829147052,3.9241985910482433,0.0,0.0
Upper,56,norway maple,2018,2.29,1.0,2.2,0.0409090909090908,normal,5.8166,hardwood,4.303288084606035,15.79306727050415,3.9241985910482433,0.0966030349285988,0.379089493557792
Upper,56,norway maple,2021,1.7,3.0,2.29,-0.0858806404657933,annualized,4.318,hardwood,2.1687591817568883,7.95934619704778,4.303288084606035,-0.1653409254259089,-0.711509634283049
Upper,56,norway maple,2022,2.5,1.0,1.7,0.4705882352941177,normal,6.35,hardwood,5.265514724444983,19.324439038713088,2.1687591817568883,1.427892764091699,3.0967555426880944
Upper,56,norway maple,2023,2.63,1.0,2.5,0.0519999999999999,normal,6.6802,hardwood,5.916665719450596,21.714163190383687,5.265514724444983,0.1236633129108282,0.6511509950056134
Upper,56,norway maple,2024,2.65,1.0,2.63,0.0076045627376425,normal,6.731,hardwood,6.020663040777856,22.09583335965473,5.916665719450596,0.017577014869266,0.10399732132725958
Upper,56,norway maple,2025,3.0,1.0,2.65,0.1320754716981132,normal,7.62,hardwood,8.00862018634041,29.391636083869304,6.020663040777856,0.3301890725486798,1.9879571455625547
Upper,57,sugar maple,2015,3.0,,,,initial,7.62,hardwood,8.00862018634041,29.391636083869304,,,
Upper,57,sugar maple,2016,3.0,1.0,3.0,0.0,normal,7.62,hardwood,8.00862018634041,29.391636083869304,8.00862018634041,0.0,0.0
Upper,57,sugar maple,2017,3.0,1.0,3.0,0.0,normal,7.62,hardwood,8.00862018634041,29.391636083869304,8.00862018634041,0.0,0.0
Upper,57,sugar maple,2018,3.02,1.0,3.0,0.0066666666666666,normal,7.6708,hardwood,8.131951511855949,29.844262048511332,8.00862018634041,0.0153998220225118,0.12333132551553838
Upper,57,sugar maple,2021,3.06,3.0,3.02,0.0044150110375275,annualized,7.7724,hardwood,8.381815414795094,30.76126257229799,8.131951511855949,0.0102420639775031,0.08328796764638173
Upper,57,sugar maple,2022,2.2,1.0,3.06,-0.2810457516339869,normal,5.588000000000001,hardwood,3.9241985910482433,14.401808829147052,8.381815414795094,-0.5318199701556925,-4.45761682374685
Upper,57,sugar maple,2023,3.0,1.0,2.2,0.3636363636363635,normal,7.62,hardwood,8.00862018634041,29.391636083869304,3.9241985910482433,1.040829484167651,4.0844215952921665
Upper,57,sugar maple,2024,3.05,1.0,3.0,0.0166666666666666,normal,7.747,hardwood,8.318948622404672,30.530541444225147,8.00862018634041,0.0387493012333837,0.3103284360642622
Upper,57,sugar maple,2025,3.0,1.0,3.05,-0.0163934426229507,normal,7.62,hardwood,8.00862018634041,29.391636083869304,8.318948622404672,-0.0373038048616483,-0.3103284360642622
Upper,58,sugar maple,2015,17.1,,,,initial,43.434000000000005,hardwood,438.60125045486575,1609.6665891693572,,,
Upper,58,sugar maple,2016,17.3,1.0,17.1,0.0116959064327484,normal,43.942,hardwood,450.4896824672929,1653.2971346549648,438.60125045486575,0.0271053308673831,11.888432012427131
Upper,58,sugar maple,2017,17.55,1.0,17.3,0.0144508670520231,normal,44.577000000000005,hardwood,465.6034497848534,1708.764660710412,450.4896824672929,0.033549641436367,15.11376731756053
Upper,58,sugar maple,2018,17.5,1.0,17.55,-0.0028490028490028,normal,44.45,hardwood,462.55813532908246,1697.588356657733,465.6034497848534,-0.0065405753698305,-3.0453144557709493
Upper,58,sugar maple,2021,17.9,3.0,17.5,0.0076190476190475,annualized,45.465999999999994,hardwood,487.23758604354987,1788.161940779828,462.55813532908246,0.017784755997506,8.226483571489135
Upper,58,sugar maple,2022,18.1,1.0,17.9,0.011173184357542,normal,45.974,hardwood,499.84981282425525,1834.4488130650168,487.23758604354987,0.0258851680206339,12.612226780705384
Upper,58,sugar maple,2023,18.13,1.0,18.1,0.0016574585635357,normal,46.0502,hardwood,501.7573708676575,1841.449551084303,499.84981282425525,0.0038162623941463,1.9075580434022754
Upper,58,sugar maple,2024,18.16,1.0,18.13,0.0016547159404302,normal,46.1264,hardwood,503.6690367350777,1848.4653648177352,501.7573708676575,0.0038099407769824,1.9116658674201972
Upper,58,sugar maple,2025,18.2,1.0,18.16,0.0022026431718061,normal,46.228,hardwood,506.224318028915,1857.843247166118,503.6690367350777,0.0050733340893879,2.555281293837254
Upper,62,sugar maple,2015,5.1,,,,initial,12.954,hardwood,27.138773514041727,99.59929879653312,,,
Upper,62,sugar maple,2016,5.6,1.0,5.1,0.0980392156862745,normal,14.223999999999998,hardwood,33.652030490077536,123.50295189858456,27.138773514041727,0.2399982067231527,6.513256976035809
Upper,62,sugar maple,2017,5.31,1.0,5.6,-0.0517857142857142,normal,13.4874,hardwood,29.77804693536682,109.28543225279624,33.652030490077536,-0.1151188649924995,-3.8739835547107155
Upper,62,sugar maple,2018,5.25,1.0,5.31,-0.0112994350282485,normal,13.335,hardwood,29.009831712869165,106.46608238622984,29.77804693536682,-0.0257980392120767,-0.7682152224976555
Upper,62,sugar maple,2021,5.38,3.0,5.25,0.0082539682539682,annualized,13.6652,hardwood,30.688668478542535,112.62741331625112,29.009831712869165,0.019290434386636,0.5596122552244568
Upper,62,sugar maple,2022,4.79,1.0,5.38,-0.1096654275092936,normal,12.1666,hardwood,23.493649890204388,86.2216950970501,30.688668478542535,-0.2344519637066981,-7.195018588338147
Upper,62,sugar maple,2023,5.25,1.0,4.79,0.0960334029227557,normal,13.335,hardwood,29.009831712869165,106.46608238622984,23.493649890204388,0.234794586981767,5.516181822664777
Upper,62,sugar maple,2024,5.45,1.0,5.25,0.0380952380952381,normal,13.843,hardwood,31.614823884911537,116.02640365762534,29.009831712869165,0.0897968729300405,2.6049921720423725
Upper,62,sugar maple,2025,5.5,1.0,5.45,0.0091743119266054,normal,13.97,hardwood,32.285907447058705,118.48928033070544,31.614823884911537,0.0212268638468502,0.6710835621471674
Upper,63,sugar maple,2015,13.2,,,,initial,33.528,hardwood,241.8236953377987,887.4929618897213,,,
Upper,63,sugar maple,2016,13.9,1.0,13.2,0.0530303030303031,normal,35.306000000000004,hardwood,272.3408898838568,999.4910658737545,241.8236953377987,0.1261960475106841,30.51719454605808
Upper,63,sugar maple,2017,13.56,1.0,13.9,-0.0244604316546762,normal,34.4424,hardwood,257.26227008558203,944.152531214086,272.3408898838568,-0.0553667126692037,-15.078619798274758
Upper,63,sugar maple,2018,13.91,1.0,13.56,0.0258112094395279,normal,35.3314,hardwood,272.791736632926,1001.1456734428384,257.26227008558203,0.0603643376938945,15.529466547343986
Upper,63,sugar maple,2021,14.31,3.0,13.91,0.0095854301461778,annualized,36.3474,hardwood,291.17224117149783,1068.602125099397,272.791736632926,0.0224597523437265,6.126834846190604
Upper,63,sugar maple,2022,13.0,1.0,14.31,-0.0915443745632425,normal,33.02,hardwood,233.4793749165397,856.8693059437007,291.17224117149783,-0.1981399944680081,-57.69286625495812
Upper,63,sugar maple,2023,14.52,1.0,13.0,0.1169230769230769,normal,36.8808,hardwood,301.09395007317545,1105.014796768554,233.4793749165397,0.2895954950230848,67.61457515663574
Upper,63,sugar maple,2024,14.64,1.0,14.52,0.0082644628099174,normal,37.1856,hardwood,306.8479937339205,1126.1321370034882,301.09395007317545,0.0191104592415311,5.754043660745026
Upper,63,sugar maple,2025,15.0,1.0,14.64,0.0245901639344261,normal,38.1,hardwood,324.4805783849851,1190.8437226728954,306.8479937339205,0.0574635813534258,17.632584651064633
Upper,65,sugar maple,2015,4.0,,,,initial,10.16,hardwood,15.520896100149129,56.961688687547294,,,
Upper,65,sugar maple,2016,4.2,1.0,4.0,0.05,normal,10.668,hardwood,17.36409605187606,63.726232510385145,15.520896100149129,0.118756026703202,1.8431999517269322
Upper,65,sugar maple,2017,4.2,1.0,4.2,0.0,normal,10.668,hardwood,17.36409605187606,63.726232510385145,17.36409605187606,0.0,0.0
Upper,65,sugar maple,2018,4.23,1.0,4.2,0.0071428571428572,normal,10.7442,hardwood,17.650688744302276,64.77802769158934,17.36409605187606,0.0165049013533445,0.28659269242621477
Upper,65,sugar maple,2021,3.04,3.0,4.23,-0.0937746256895193,annualized,7.7216,hardwood,8.256349216756544,30.300801625496515,17.650688744302276,-0.1774121426390659,-3.131446509181911
Upper,65,sugar maple,2022,2.4,1.0,3.04,-0.2105263157894737,normal,6.096,hardwood,4.7936317430245,17.592628496899916,8.256349216756544,-0.4194005586275759,-3.4627174737320434
Upper,65,sugar maple,2023,4.5,1.0,2.4,0.8750000000000001,normal,11.43,hardwood,20.350148995533267,74.68504681360709,4.7936317430245,3.245246628539204,15.556517252508767
Upper,65,sugar maple,2024,4.5,1.0,4.5,0.0,normal,11.43,hardwood,20.350148995533267,74.68504681360709,20.350148995533267,0.0,0.0
Upper,65,sugar maple,2025,4.5,1.0,4.5,0.0,normal,11.43,hardwood,20.350148995533267,74.68504681360709,20.350148995533267,0.0,0.0
Upper,66,sugar maple,2015,2.3,,,,initial,5.842,hardwood,4.346631614612262,15.952138025627,,,
Upper,66,sugar maple,2016,2.51,1.0,2.3,0.0913043478260869,normal,6.3754,hardwood,5.314083461367312,19.50268630321803,4.346631614612262,0.2225750725004448,0.9674518467550497
Upper,66,sugar maple,2017,2.56,1.0,2.51,0.0199203187250997,normal,6.502400000000001,hardwood,5.560716214113794,20.40782850579762,5.314083461367312,0.0464111552894247,0.246632752746482
Upper,66,sugar maple,2018,2.13,1.0,2.56,-0.16796875,normal,5.4102,hardwood,3.64293900305432,13.369586141209354,5.560716214113794,-0.34487953299827,-1.9177772110594735
Upper,66,sugar maple,2021,2.63,3.0,2.13,0.0782472613458529,annualized,6.6802,hardwood,5.916665719450596,21.714163190383687,3.64293900305432,0.2080487498774966,0.7579089054654253
Upper,66,sugar maple,2022,2.0,1.0,2.63,-0.2395437262357414,normal,5.08,hardwood,3.1517212627355704,11.566817034239545,5.916665719450596,-0.4673146308782457,-2.7649444567150256
Upper,66,sugar maple,2023,2.88,1.0,2.0,0.4399999999999999,normal,7.3152,hardwood,7.29090657839054,26.75762714269328,3.1517212627355704,1.31330944921897,4.139185315654969
Upper,66,sugar maple,2024,2.4,1.0,2.88,-0.1666666666666666,normal,6.096,hardwood,4.7936317430245,17.592628496899916,7.29090657839054,-0.3425191104173097,-2.4972748353660394
Upper,66,sugar maple,2025,3.0,1.0,2.4,0.25,normal,7.62,hardwood,8.00862018634041,29.391636083869304,4.7936317430245,0.6706790624862312,3.21498844331591
Upper,67,norway maple,2015,2.1,,,,initial,5.3340000000000005,hardwood,3.5260071571740457,12.940446266828747,,,
Upper,67,norway maple,2016,2.2,1.0,2.1,0.0476190476190476,normal,5.588000000000001,hardwood,3.9241985910482433,14.401808829147052,3.5260071571740457,0.1129298427724497,0.39819143387419764
Upper,67,norway maple,2017,2.13,1.0,2.2,-0.0318181818181819,normal,5.4102,hardwood,3.64293900305432,13.369586141209354,3.9241985910482433,-0.0716731280204635,-0.28125958799392325
Upper,67,norway maple,2018,2.2,1.0,2.13,0.0328638497652583,normal,5.588000000000001,hardwood,3.9241985910482433,14.401808829147052,3.64293900305432,0.0772067794047907,0.28125958799392325
Upper,67,norway maple,2021,1.7,3.0,2.2,-0.0757575757575757,annualized,4.318,hardwood,2.1687591817568883,7.95934619704778,3.9241985910482433,-0.1491123489770885,-0.585146469763785
Upper,67,norway maple,2022,1.53,1.0,1.7,-0.0999999999999999,normal,3.8862,hardwood,1.7020374141207373,6.2464773098231055,2.1687591817568883,-0.2152022094302166,-0.46672176763615103
Upper,67,norway maple,2023,2.36,1.0,1.53,0.5424836601307188,normal,5.9944,hardwood,4.6118632207328485,16.925538020089554,1.7020374141207373,1.7096133037212409,2.909825806612111
Upper,68,norway maple,2015,4.4,,,,initial,11.176000000000002,hardwood,19.325020688900143,70.92282592826353,,,
Upper,68,norway maple,2016,4.5,1.0,4.4,0.0227272727272726,normal,11.43,hardwood,20.350148995533267,74.68504681360709,19.325020688900143,0.0530466861141282,1.0251283066331247
Upper,68,norway maple,2017,4.45,1.0,4.5,-0.011111111111111,normal,11.303,hardwood,19.833841435142535,72.7901980669731,20.350148995533267,-0.0253711931300384,-0.5163075603907323
Upper,68,norway maple,2018,4.45,1.0,4.45,0.0,normal,11.303,hardwood,19.833841435142535,72.7901980669731,19.833841435142535,0.0,0.0
Upper,68,norway maple,2021,4.5,3.0,4.45,0.0037453183520599,annualized,11.43,hardwood,20.350148995533267,74.68504681360709,19.833841435142535,0.0086772156918278,0.1721025201302441
Upper,68,norway maple,2022,4.11,1.0,4.5,-0.0866666666666666,normal,10.4394,hardwood,16.520188633046505,60.62909228328067,20.350148995533267,-0.1882030624604967,-3.829960362486762
Upper,68,norway maple,2023,4.72,1.0,4.11,0.1484184914841847,normal,11.9888,hardwood,22.711478557264556,83.35112630516092,16.520188633046505,0.3747711398302786,6.191289924218051
Upper,68,norway maple,2024,4.75,1.0,4.72,0.0063559322033898,normal,12.065,hardwood,23.044862105096374,84.5746439257037,22.711478557264556,0.0146790772336212,0.33338354783181856
Upper,68,norway maple,2025,5.0,1.0,4.75,0.0526315789473684,normal,12.7,hardwood,25.930436145543343,95.16470065414408,23.044862105096374,0.1252155047527415,2.8855740404469685
Upper,69,sugar maple,2015,2.9,,,,initial,7.366,hardwood,7.4078845743540365,27.186936387879314,,,
Upper,69,sugar maple,2016,3.1875,1.0,2.9,0.0991379310344827,normal,8.09625,hardwood,9.206917604466874,33.789387608393426,7.4078845743540365,0.2428538150204253,1.7990330301128372
Upper,69,sugar maple,2017,3.1,1.0,3.1875,-0.0274509803921568,normal,7.874,hardwood,8.635961696844225,31.693979427418306,9.206917604466874,-0.062013795729598,-0.5709559076226487
Upper,69,sugar maple,2018,3.17,1.0,3.1,0.0225806451612902,normal,8.0518,hardwood,9.0910723640081,33.36423557590973,8.635961696844225,0.0526994772719039,0.4551106671638756
Upper,69,sugar maple,2021,3.38,3.0,3.17,0.0220820189274447,annualized,8.5852,hardwood,10.536278031024224,38.6681403738589,9.0910723640081,0.0529899227560782,0.4817352223387079
Upper,69,sugar maple,2022,3.25,1.0,3.38,-0.0384615384615384,normal,8.255,hardwood,9.627433818896398,35.332682115349776,10.536278031024224,-0.086258563930424,-0.9088442121278266
Upper,69,sugar maple,2023,3.31,1.0,3.25,0.0184615384615384,normal,8.4074,hardwood,10.041144045419015,36.850998646687785,9.627433818896398,0.0429720145892461,0.4137102265226176
Upper,69,sugar maple,2024,3.3,1.0,3.31,-0.0030211480362538,normal,8.382,hardwood,9.971508719079994,36.595436999023576,10.041144045419015,-0.0069349992415247,-0.06963532633902147
Upper,69,sugar maple,2025,3.5,1.0,3.3,0.0606060606060606,normal,8.89,hardwood,11.416561318986751,41.89878004068138,9.971508719079994,0.1449181503639183,1.4450525999067576
Upper,7,sugar maple,2015,7.2,,,,initial,18.288,hardwood,59.98512295785456,220.14540125532625,,,
Upper,7,sugar maple,2016,7.3,1.0,7.2,0.0138888888888888,normal,18.542,hardwood,61.91863730426167,227.2413989066403,59.98512295785456,0.0322332313591421,1.9335143464071152
Upper,7,sugar maple,2017,7.25,1.0,7.3,-0.0068493150684931,normal,18.415,hardwood,60.947546409011,223.67749532107035,61.91863730426167,-0.0156833376432177,-0.9710908952506756
Upper,7,sugar maple,2018,7.25,1.0,7.25,0.0,normal,18.415,hardwood,60.947546409011,223.67749532107035,60.947546409011,0.0,0.0
Upper,7,sugar maple,2021,7.31,3.0,7.25,0.0027586206896551,annualized,18.5674,hardwood,62.113897152402394,227.95800254931677,60.947546409011,0.0063789865882605,0.3887835811304659
Upper,7,sugar maple,2022,7.4,1.0,7.31,0.012311901504788,normal,18.796000000000003,hardwood,63.88689289997424,234.46489694290543,62.113897152402394,0.0285442683337294,1.7729957475718479
Upper,7,sugar maple,2023,7.37,1.0,7.4,-0.004054054054054,normal,18.7198,hardwood,63.29275990922072,232.28442886684005,63.88689289997424,-0.0092997634379204,-0.594132990753522
Upper,7,sugar maple,2024,7.3,1.0,7.37,-0.0094979647218453,normal,18.542,hardwood,61.91863730426167,227.2413989066403,63.29275990922072,-0.0217105812249287,-1.374122604959048
Upper,7,sugar maple,2025,7.4,1.0,7.3,0.0136986301369863,normal,18.796000000000003,hardwood,63.88689289997424,234.46489694290543,61.91863730426167,0.0317877731391401,1.96825559571257
Upper,71,sugar maple,2015,3.5,,,,initial,8.89,hardwood,11.416561318986751,41.89878004068138,,,
Upper,71,sugar maple,2016,3.5,1.0,3.5,0.0,normal,8.89,hardwood,11.416561318986751,41.89878004068138,11.416561318986751,0.0,0.0
Upper,71,sugar maple,2017,3.56,1.0,3.5,0.0171428571428571,normal,9.0424,hardwood,11.87172442660931,43.56922864565617,11.416561318986751,0.039868669287098,0.4551631076225586
Upper,71,sugar maple,2018,2.67,1.0,3.56,-0.25,normal,6.7818,hardwood,6.125685738512245,22.481266660339937,11.87172442660931,-0.4840104505136491,-5.746038688097065
Upper,71,sugar maple,2021,3.73,3.0,2.67,0.132334581772784,annualized,9.4742,hardwood,13.21627676647218,48.503735732952904,6.125685738512245,0.3858393073927665,2.363530342653312
Upper,71,sugar maple,2022,3.7,1.0,3.73,-0.0080428954423591,normal,9.398,hardwood,12.973070463439562,47.61116860082319,13.21627676647218,-0.0184020285992798,-0.24320630303261837
Upper,71,sugar maple,2023,3.75,1.0,3.7,0.0135135135135134,normal,9.525,hardwood,13.379834064723504,49.103991017535265,12.973070463439562,0.0313544586403254,0.4067636012839415
Upper,71,sugar maple,2024,2.1,1.0,3.75,-0.44,normal,5.3340000000000005,hardwood,3.5260071571740457,12.940446266828747,13.379834064723504,-0.736468543621889,-9.853826907549458
Upper,71,sugar maple,2025,3.9,1.0,2.1,0.857142857142857,normal,9.906,hardwood,14.642910495857947,53.739481519798666,3.5260071571740457,3.1528306220437896,11.116903338683901
Upper,72,sugar maple,2015,8.6,,,,initial,21.844,hardwood,90.26621858864443,331.27702222032514,,,
Upper,72,sugar maple,2016,8.7,1.0,8.6,0.0116279069767441,normal,22.098,hardwood,92.69858238418918,340.2037973499743,90.26621858864443,0.0269465569021933,2.4323637955447452
Upper,72,sugar maple,2017,8.6,1.0,8.7,-0.0114942528735631,normal,21.844,hardwood,90.26621858864443,331.27702222032514,92.69858238418918,-0.0262394929133198,-2.4323637955447452
Upper,72,sugar maple,2018,8.62,1.0,8.6,0.0023255813953487,normal,21.8948,hardwood,90.74976791017748,333.0516482303513,90.26621858864443,0.0053569245404708,0.4835493215330473
Upper,72,sugar maple,2021,8.75,3.0,8.62,0.0050270688321732,annualized,22.225,hardwood,93.9284884687798,344.7175526804219,90.74976791017748,0.0116757711224436,1.0595735195341074
Upper,72,sugar maple,2022,7.4,1.0,8.75,-0.1542857142857142,normal,18.796000000000003,hardwood,63.88689289997424,234.46489694290543,93.9284884687798,-0.3198347600237479,-30.041595568805562
Upper,72,sugar maple,2023,8.84,1.0,7.4,0.1945945945945945,normal,22.4536,hardwood,96.16543958187827,352.9271632654933,63.88689289997424,0.5052452109768676,32.27854668190403
Upper,72,sugar maple,2024,8.6,1.0,8.84,-0.0271493212669683,normal,21.844,hardwood,90.26621858864443,331.27702222032514,96.16543958187827,-0.0613445019217225,-5.89922099323384
Upper,72,sugar maple,2025,8.7,1.0,8.6,0.0116279069767441,normal,22.098,hardwood,92.69858238418918,340.2037973499743,90.26621858864443,0.0269465569021933,2.4323637955447452
Upper,73,sugar maple,2015,21.2,,,,initial,53.848,hardwood,719.0370877404226,2638.866112007351,,,
Upper,73,sugar maple,2016,21.2,1.0,21.2,0.0,normal,53.848,hardwood,719.0370877404226,2638.866112007351,719.0370877404226,0.0,0.0
Upper,73,sugar maple,2017,21.63,1.0,21.2,0.0202830188679245,normal,54.9402,hardwood,753.0239796997424,2763.5980054980546,719.0370877404226,0.0472672307712579,33.98689195931979
Upper,73,sugar maple,2018,21.45,1.0,21.63,-0.0083217753120665,normal,54.483,hardwood,738.6889349107244,2710.9883911223583,753.0239796997424,-0.0190366378435039,-14.33504478901807
Upper,73,sugar maple,2021,22.0,3.0,21.45,0.0085470085470085,annualized,55.88,hardwood,782.9805565172529,2873.538642418318,738.6889349107244,0.0199865913391909,14.763873868842856
Upper,73,sugar maple,2022,21.16,1.0,22.0,-0.0381818181818181,normal,53.7464,hardwood,715.9205642359759,2627.4284707460315,782.9805565172529,-0.0856470722332673,-67.059992281277
Upper,73,sugar maple,2023,22.38,1.0,21.16,0.0576559546313799,normal,56.8452,hardwood,814.4360720086978,2988.9803842719207,715.9205642359759,0.1376067579199331,98.51550777272189
Upper,73,sugar maple,2024,22.4,1.0,22.38,0.000893655049151,normal,56.895999999999994,hardwood,816.1110417683766,2995.127523289942,814.4360720086978,0.0020566006556508,1.6749697596787883
Upper,73,sugar maple,2025,22.55,1.0,22.4,0.0066964285714286,normal,57.277,hardwood,828.7353570335478,3041.4587603131204,816.1110417683766,0.0154688695766404,12.624315265171163
Upper,74,sugar maple,2015,22.0,,,,initial,55.88,hardwood,782.9805565172529,2873.538642418318,,,
Upper,74,sugar maple,2016,22.0,1.0,22.0,0.0,normal,55.88,hardwood,782.9805565172529,2873.538642418318,782.9805565172529,0.0,0.0
Upper,74,sugar maple,2017,22.25,1.0,22.0,0.0113636363636363,normal,56.515,hardwood,803.5961489905495,2949.1978667953167,782.9805565172529,0.0263296352657798,20.6155924732966
Upper,74,sugar maple,2018,22.69,1.0,22.25,0.0197752808988764,normal,57.6326,hardwood,840.6169681649333,3085.064273165305,803.5961489905495,0.0460689355230087,37.020819174383746
Upper,74,sugar maple,2021,22.63,3.0,22.69,-0.000881445570736,annualized,57.4802,hardwood,835.513142579587,3066.3332332670843,840.6169681649333,-0.0020238411304369,-1.701275195115424
Upper,74,sugar maple,2022,22.16,1.0,22.63,-0.0207688908528501,normal,56.2864,hardwood,796.1396444994365,2921.832495312932,835.513142579587,-0.0471249296672792,-39.37349808015051
Upper,74,sugar maple,2023,23.16,1.0,22.16,0.0451263537906137,normal,58.8264,hardwood,881.2060866606729,3234.0263380446695,796.1396444994365,0.1068486448941013,85.06644216123641
Upper,74,sugar maple,2024,23.8,1.0,23.16,0.0276338514680483,normal,60.452000000000005,hardwood,938.2224331817864,3443.276329777156,881.2060866606729,0.0647026244872826,57.01634652111352
Upper,74,sugar maple,2025,23.2,1.0,23.8,-0.0252100840336135,normal,58.928,hardwood,884.710490287221,3246.887499354101,938.2224331817864,-0.0570354544956793,-53.511942894565436
Upper,75,sugar maple,2015,23.0,,,,initial,58.42,hardwood,867.2670257688179,3182.869984571562,,,
Upper,75,sugar maple,2016,23.0,1.0,23.0,0.0,normal,58.42,hardwood,867.2670257688179,3182.869984571562,867.2670257688179,0.0,0.0
Upper,75,sugar maple,2017,23.13,1.0,23.0,0.0056521739130434,normal,58.7502,hardwood,878.5829419201062,3224.39939684679,867.2670257688179,0.0130477878381885,11.31591615128832
Upper,75,sugar maple,2018,23.0,1.0,23.13,-0.0056204063986164,normal,58.42,hardwood,867.2670257688179,3182.869984571562,878.5829419201062,-0.0128797357783408,-11.31591615128832
Upper,75,sugar maple,2021,23.38,3.0,23.0,0.0055072463768115,annualized,59.3852,hardwood,900.5776761658299,3305.1200715285954,867.2670257688179,0.0128029197495364,11.103550132337318
Upper,75,sugar maple,2022,22.24,1.0,23.38,-0.048759623609923,normal,56.4896,hardwood,802.7657079916422,2946.150148329327,900.5776761658299,-0.1086102518003975,-97.81196817418765
Upper,75,sugar maple,2023,23.83,1.0,22.24,0.0714928057553956,normal,60.5282,hardwood,940.9447187144872,3453.2671176821673,802.7657079916422,0.1721286912822184,138.17901072284496
Upper,75,sugar maple,2024,24.0,1.0,23.83,0.0071338648762065,normal,60.96,hardwood,956.4552768695366,3510.1908661111993,940.9447187144872,0.0164840270066449,15.510558155049466
Upper,75,sugar maple,2025,23.9,1.0,24.0,-0.0041666666666667,normal,60.706,hardwood,947.3140614455772,3476.642605505268,956.4552768695366,-0.0095573892946448,-9.141215423959466
Upper,76,norway maple,2015,1.7,,,,initial,4.318,hardwood,2.1687591817568883,7.95934619704778,,,
Upper,76,norway maple,2016,1.9,1.0,1.7,0.1176470588235293,normal,4.826,hardwood,2.800993453630146,10.279645974822635,2.1687591817568883,0.2915188911666492,0.6322342718732576
Upper,76,norway maple,2017,1.85,1.0,1.9,-0.0263157894736841,normal,4.699000000000001,hardwood,2.6343518930067713,9.668071447334851,2.800993453630146,-0.0594937344131967,-0.16664156062337465
Upper,76,norway maple,2018,1.87,1.0,1.85,0.0108108108108108,normal,4.7498000000000005,hardwood,2.700315483478517,9.910157824366156,2.6343518930067713,0.0250397794792921,0.06596359047174571
Upper,76,norway maple,2021,2.13,3.0,1.87,0.0463458110516933,annualized,5.4102,hardwood,3.64293900305432,13.369586141209354,2.700315483478517,0.1163596778898745,0.314207839858601
Upper,76,norway maple,2022,2.1,1.0,2.13,-0.0140845070422534,normal,5.3340000000000005,hardwood,3.5260071571740457,12.940446266828747,3.64293900305432,-0.0320982167920561,-0.11693184588027439
Upper,76,norway maple,2023,2.08,1.0,2.1,-0.0095238095238095,normal,5.2832,hardwood,3.449248483567277,12.658741934691909,3.5260071571740457,-0.0217692903573932,-0.07675867360676847
Upper,76,norway maple,2024,2.1,1.0,2.08,0.0096153846153846,normal,5.3340000000000005,hardwood,3.5260071571740457,12.940446266828747,3.449248483567277,0.0222537384512765,0.07675867360676847
Upper,76,norway maple,2025,2.1,1.0,2.1,0.0,normal,5.3340000000000005,hardwood,3.5260071571740457,12.940446266828747,3.5260071571740457,0.0,0.0
Upper,77,norway maple,2015,2.2,,,,initial,5.588000000000001,hardwood,3.9241985910482433,14.401808829147052,,,
Upper,77,norway maple,2016,2.3,1.0,2.2,0.0454545454545452,normal,5.842,hardwood,4.346631614612262,15.952138025627,3.9241985910482433,0.1076482277241675,0.4224330235640186
Upper,77,norway maple,2017,2.5,1.0,2.3,0.0869565217391305,normal,6.35,hardwood,5.265514724444983,19.324439038713088,4.346631614612262,0.2114011932236611,0.9188831098327208
